date,company,sector,last_price,opening_price,high,low,volume,variation
2025-04-13,STEQ,Industry,13.911,13.669,13.973,13.366,47846,1.35
2025-04-13,STIP,Industry,39.386,39.667,40.948,38.386,7193,-2.15
2025-04-13,TUNISIE PROFILES ALUMINIUM,Industry,13.577,13.562,13.6,13.524,55900,1.33
2025-04-13,TUNINVEST-SICAR,Financial Services,34.006,34.177,34.581,33.772,54998,-0.22
2025-04-13,TUNISAIR,Transport,27.629,28.043,28.625,27.46,30354,1.65
2025-04-13,TUNIS RE,Insurance,30.699,30.339,31.417,29.26,83927,0.06
2025-04-13,WIFACK INTERNATIONAL BANK,Banking,62.69,62.673,64.683,60.663,38814,2.09
2025-04-14,SFBT,Food & Beverage,46.494,46.24,46.959,45.522,58951,1.37
2025-04-14,BIAT,Banking,79.682,80.189,83.66,76.718,47341,0.15
2025-04-14,Attijari Bank,Banking,57.987,58.673,60.086,57.26,17039,-0.16
2025-04-14,Tunisie Telecom,Telecom,51.873,50.847,52.093,49.6,17233,2.79
2025-04-14,BH Bank,Banking,69.329,68.184,69.792,66.576,27972,2.72
2025-04-14,Délice Holding,Food & Beverage,28.564,28.258,28.91,27.607,74900,-2.19
2025-04-14,SAH Lilas,Industry,19.125,19.085,19.848,18.322,95398,-1.69
2025-04-14,UIB,Banking,25.797,25.901,26.431,25.372,14830,2.24
2025-04-14,STAR,Insurance,56.972,56.981,59.302,54.66,7289,0.61
2025-04-14,Tunisair,Transport,22.623,22.488,23.062,21.913,4483,1.71
2025-04-14,ATB,Banking,88.877,90.621,93.066,88.176,74404,-2.4
2025-04-14,BNA,Banking,78.116,78.096,80.965,75.228,99481,-0.6
2025-04-14,BT,Banking,38.177,37.905,38.906,36.904,59243,-2.46
2025-04-14,STB,Banking,89.153,88.922,92.869,84.974,87860,0.84
2025-04-14,Amen Bank,Banking,76.501,77.333,78.901,75.765,30224,-0.41
2025-04-14,Attijari Leasing,Financial Services,42.48,43.165,44.577,41.753,79078,2.47
2025-04-14,BH Leasing,Financial Services,33.634,33.496,33.816,33.177,44605,-2.23
2025-04-14,CIL,Financial Services,39.008,38.755,40.174,37.335,77621,1.16
2025-04-14,Hannibal Lease,Financial Services,29.36,29.533,30.62,28.446,87525,0.26
2025-04-14,Modern Leasing,Financial Services,26.877,26.857,28.073,25.641,27105,-1.44
2025-04-14,Tunisie Leasing,Financial Services,10.144,10.197,10.427,9.968,35472,-2.42
2025-04-14,PGH,Holding,109.377,109.671,110.99,108.351,77252,-0.35
2025-04-14,SIMPAR,Construction,21.311,21.358,21.681,21.034,85689,0.4
2025-04-14,SOMOCER,Industry,24.059,24.559,25.241,23.877,14844,-2.44
2025-04-14,SOTIPAPIER,Industry,10.597,10.447,10.678,10.216,76704,1.06
2025-04-14,SOTUVER,Industry,10.271,10.337,10.648,10.026,29627,-1.67
2025-04-14,TELNET,Technology,48.013,46.954,48.249,45.658,84808,-0.0
2025-04-14,TPR,Industry,36.629,36.989,37.543,36.434,33230,1.77
2025-04-14,UNIMED,Healthcare,27.571,27.381,28.563,26.199,27064,0.54
2025-04-14,ADWYA,Healthcare,21.013,21.154,21.714,20.595,91777,-2.43
2025-04-14,ARTES,Automotive,13.84,14.071,14.527,13.615,27305,0.54
2025-04-14,CELLCOM,Technology,42.793,42.439,43.307,41.57,94847,-0.7
2025-04-14,CITY CARS,Automotive,17.993,18.041,18.27,17.813,36425,-2.13
2025-04-14,ENNAKL,Automotive,24.124,24.077,24.219,23.935,33196,-1.54
2025-04-14,EURO-CYCLES,Industry,27.497,27.245,28.134,26.357,15910,2.84
2025-04-14,GIF,Industry,8.293,8.275,8.339,8.211,39372,-0.04
2025-04-14,LAND'OR,Food & Beverage,36.257,35.477,36.454,34.501,54250,2.21
2025-04-14,MAGASIN GENERAL,Retail,11.684,11.936,12.209,11.662,74822,2.46
2025-04-14,MONOPRIX,Retail,18.34,18.178,18.806,17.55,91888,-1.8
2025-04-14,NEW BODY LINE,Industry,22.304,22.008,22.323,21.693,39527,-0.98
2025-04-14,OFFICE PLAST,Industry,38.443,38.662,39.175,38.149,55140,-0.49
2025-04-14,ONE TECH HOLDING,Technology,32.613,32.062,32.82,31.303,82106,-1.94
2025-04-14,SAM,Industry,14.801,14.898,15.339,14.457,26445,-2.83
2025-04-14,SANIMED,Healthcare,27.342,27.324,27.948,26.7,34488,-2.93
2025-04-14,SERVICOM,Services,10.634,10.729,10.829,10.629,9688,1.05
2025-04-14,SOTEMAIL,Industry,28.892,29.139,30.242,28.037,14708,1.9
2025-04-14,SOTRAPIL,Energy,35.364,35.544,36.739,34.349,68500,1.85
2025-04-14,SOPAT,Food & Beverage,41.198,41.376,42.101,40.65,52387,2.66
2025-04-14,STEQ,Industry,10.548,10.43,10.627,10.232,95508,-0.18
2025-04-14,STIP,Industry,20.738,20.936,21.632,20.24,17818,-1.09
2025-04-14,TUNISIE PROFILES ALUMINIUM,Industry,30.796,31.259,32.263,30.255,41321,0.12
2025-04-14,TUNINVEST-SICAR,Financial Services,31.081,30.625,31.35,29.9,78232,2.4
2025-04-14,TUNISAIR,Transport,10.168,10.239,10.462,10.017,77631,1.2
2025-04-14,TUNIS RE,Insurance,24.191,24.284,24.906,23.662,98513,-2.33
2025-04-14,WIFACK INTERNATIONAL BANK,Banking,68.728,67.98,68.739,67.221,81004,-2.04
2025-04-15,SFBT,Food & Beverage,11.618,11.659,12.195,11.122,59352,-2.47
2025-04-15,BIAT,Banking,55.237,55.87,56.95,54.789,91765,1.98
2025-04-15,Attijari Bank,Banking,91.161,90.88,92.747,89.014,38407,0.49
2025-04-15,Tunisie Telecom,Telecom,75.178,74.041,76.054,72.027,53096,-0.08
2025-04-15,BH Bank,Banking,91.489,91.659,95.984,87.333,49930,1.6
2025-04-15,Délice Holding,Food & Beverage,15.273,15.264,15.315,15.213,98485,2.49
2025-04-15,SAH Lilas,Industry,10.741,10.878,11.198,10.557,63849,-0.99
2025-04-15,UIB,Banking,90.555,90.72,93.775,87.664,98513,-2.13
2025-04-15,STAR,Insurance,57.809,57.931,60.646,55.217,13378,-2.9
2025-04-15,Tunisair,Transport,14.399,14.594,14.928,14.259,22922,-0.03
2025-04-15,ATB,Banking,55.948,55.564,56.463,54.666,76490,0.15
2025-04-15,BNA,Banking,26.778,27.132,27.804,26.46,6812,-1.4
2025-04-15,BT,Banking,49.351,50.329,51.764,48.893,46349,1.92
2025-04-15,STB,Banking,55.777,55.837,56.745,54.928,36557,-1.72
2025-04-15,Amen Bank,Banking,74.356,74.805,76.565,73.045,3000,-2.67
2025-04-15,Attijari Leasing,Financial Services,36.636,36.989,37.888,36.091,51231,-2.65
2025-04-15,BH Leasing,Financial Services,33.362,34.108,34.98,33.237,22184,1.09
2025-04-15,CIL,Financial Services,15.024,14.98,15.496,14.464,68684,-2.3
2025-04-15,Hannibal Lease,Financial Services,14.346,14.622,14.961,14.282,30931,0.77
2025-04-15,Modern Leasing,Financial Services,37.831,38.529,39.283,37.776,83452,1.77
2025-04-15,Tunisie Leasing,Financial Services,38.958,39.062,39.584,38.541,4967,0.88
2025-04-15,PGH,Holding,109.224,109.588,114.066,105.109,84306,0.28
2025-04-15,SIMPAR,Construction,39.667,39.056,40.313,37.799,53552,2.39
2025-04-15,SOMOCER,Industry,22.85,22.827,23.088,22.566,62064,-2.22
2025-04-15,SOTIPAPIER,Industry,34.224,33.772,34.681,32.864,44809,2.14
2025-04-15,SOTUVER,Industry,33.121,33.682,34.388,32.976,82221,0.82
2025-04-15,TELNET,Technology,40.008,39.165,40.276,38.054,91199,-2.5
2025-04-15,TPR,Industry,15.183,15.014,15.511,14.516,3249,2.02
2025-04-15,UNIMED,Healthcare,28.82,29.187,29.613,28.76,84133,2.01
2025-04-15,ADWYA,Healthcare,13.204,13.389,13.67,13.108,21016,-0.86
2025-04-15,ARTES,Automotive,20.073,19.588,20.095,19.082,28576,2.7
2025-04-15,CELLCOM,Technology,18.541,18.312,18.975,17.65,65462,1.84
2025-04-15,CITY CARS,Automotive,9.279,9.272,9.691,8.853,88931,-1.14
2025-04-15,ENNAKL,Automotive,7.83,7.848,7.953,7.743,85215,2.98
2025-04-15,EURO-CYCLES,Industry,28.561,28.809,29.791,27.828,28706,-2.24
2025-04-15,GIF,Industry,24.005,23.94,24.006,23.873,56027,2.01
2025-04-15,LAND'OR,Food & Beverage,15.554,15.328,15.842,14.814,73996,-1.56
2025-04-15,MAGASIN GENERAL,Retail,13.863,14.084,14.383,13.784,83935,0.37
2025-04-15,MONOPRIX,Retail,15.776,15.742,16.337,15.148,72456,1.73
2025-04-15,NEW BODY LINE,Industry,31.559,32.01,32.5,31.519,37261,-2.0
2025-04-15,OFFICE PLAST,Industry,19.619,19.636,20.257,19.016,32151,-0.27
2025-04-15,ONE TECH HOLDING,Technology,40.008,39.867,41.607,38.128,2041,-1.54
2025-04-15,SAM,Industry,20.072,20.172,20.395,19.95,56661,2.76
2025-04-15,SANIMED,Healthcare,19.237,19.421,20.058,18.783,34567,2.6
2025-04-15,SERVICOM,Services,12.195,12.096,12.557,11.635,45334,-0.95
2025-04-15,SOTEMAIL,Industry,16.842,16.948,17.598,16.298,60750,-2.3
2025-04-15,SOTRAPIL,Energy,63.453,63.727,64.775,62.679,85424,-2.37
2025-04-15,SOPAT,Food & Beverage,21.168,21.331,21.61,21.052,46169,2.95
2025-04-15,STEQ,Industry,29.97,30.52,31.125,29.916,61759,1.47
2025-04-15,STIP,Industry,10.921,11.091,11.42,10.762,65180,-1.76
2025-04-15,TUNISIE PROFILES ALUMINIUM,Industry,24.73,25.057,25.579,24.535,68680,-2.68
2025-04-15,TUNINVEST-SICAR,Financial Services,17.923,17.955,18.134,17.776,68418,-2.53
2025-04-15,TUNISAIR,Transport,6.791,6.761,6.975,6.548,42886,-2.45
2025-04-15,TUNIS RE,Insurance,28.969,29.032,30.16,27.904,56912,-0.06
2025-04-15,WIFACK INTERNATIONAL BANK,Banking,51.256,50.231,51.462,49.001,62329,-0.88
2025-04-16,SFBT,Food & Beverage,31.088,30.572,31.11,30.034,91474,-2.56
2025-04-16,BIAT,Banking,78.881,79.964,81.105,78.822,49720,2.63
2025-04-16,Attijari Bank,Banking,97.656,96.666,98.5,94.833,8138,-1.38
2025-04-16,Tunisie Telecom,Telecom,53.304,53.416,54.918,51.914,12333,2.36
2025-04-16,BH Bank,Banking,46.878,46.98,48.693,45.268,72623,2.4
2025-04-16,Délice Holding,Food & Beverage,27.778,27.701,28.705,26.697,92137,-2.91
2025-04-16,SAH Lilas,Industry,32.612,32.132,33.042,31.221,88689,-0.27
2025-04-16,UIB,Banking,61.878,61.857,62.335,61.379,28416,0.81
2025-04-16,STAR,Insurance,43.475,42.579,43.518,41.64,26708,-1.85
2025-04-16,Tunisair,Transport,20.068,19.837,20.362,19.313,94859,2.54
2025-04-16,ATB,Banking,99.37,99.115,102.118,96.113,20398,-1.27
2025-04-16,BNA,Banking,34.425,34.134,34.945,33.323,78809,2.2
2025-04-16,BT,Banking,24.234,24.666,25.26,24.072,9333,2.53
2025-04-16,STB,Banking,76.298,76.788,78.082,75.494,16580,1.32
2025-04-16,Amen Bank,Banking,26.007,26.095,26.602,25.588,23924,-2.42
2025-04-16,Attijari Leasing,Financial Services,35.663,35.886,37.412,34.361,85389,-0.33
2025-04-16,BH Leasing,Financial Services,23.251,22.918,23.715,22.12,46084,1.12
2025-04-16,CIL,Financial Services,41.029,41.223,42.591,39.855,2224,-1.98
2025-04-16,Hannibal Lease,Financial Services,44.016,43.438,44.177,42.699,12758,1.26
2025-04-16,Modern Leasing,Financial Services,12.944,12.837,13.123,12.552,64164,-1.0
2025-04-16,Tunisie Leasing,Financial Services,42.343,42.55,44.017,41.083,42702,1.39
2025-04-16,PGH,Holding,72.907,72.321,73.054,71.588,74970,-0.78
2025-04-16,SIMPAR,Construction,45.867,46.485,47.126,45.844,3815,1.94
2025-04-16,SOMOCER,Industry,39.199,38.87,39.368,38.372,81264,1.15
2025-04-16,SOTIPAPIER,Industry,23.669,23.66,24.41,22.91,6561,0.05
2025-04-16,SOTUVER,Industry,22.455,22.427,23.382,21.471,73645,1.18
2025-04-16,TELNET,Technology,31.721,32.198,33.155,31.241,48006,1.13
2025-04-16,TPR,Industry,36.782,37.046,37.348,36.743,95337,-2.65
2025-04-16,UNIMED,Healthcare,25.299,25.323,26.47,24.177,97399,-2.36
2025-04-16,ADWYA,Healthcare,10.351,10.465,10.811,10.12,38790,0.7
2025-04-16,ARTES,Automotive,23.99,23.786,24.463,23.109,65972,0.48
2025-04-16,CELLCOM,Technology,66.002,64.63,66.387,62.872,21013,-2.7
2025-04-16,CITY CARS,Automotive,17.54,17.87,18.236,17.504,95465,-1.35
2025-04-16,ENNAKL,Automotive,8.776,8.746,8.905,8.588,36166,1.08
2025-04-16,EURO-CYCLES,Industry,34.137,34.044,35.116,32.973,43396,2.54
2025-04-16,GIF,Industry,12.626,12.564,12.795,12.334,19132,0.27
2025-04-16,LAND'OR,Food & Beverage,25.006,24.702,25.124,24.28,67603,2.02
2025-04-16,MAGASIN GENERAL,Retail,17.558,17.636,18.25,17.021,53158,-0.59
2025-04-16,MONOPRIX,Retail,7.764,7.798,8.053,7.543,40471,2.44
2025-04-16,NEW BODY LINE,Industry,6.427,6.551,6.692,6.41,51382,1.44
2025-04-16,OFFICE PLAST,Industry,9.016,8.957,9.187,8.728,16366,0.57
2025-04-16,ONE TECH HOLDING,Technology,16.484,16.438,16.588,16.288,70543,-1.67
2025-04-16,SAM,Industry,26.657,26.636,27.056,26.216,85072,2.43
2025-04-16,SANIMED,Healthcare,12.721,12.549,12.945,12.153,94622,1.66
2025-04-16,SERVICOM,Services,9.226,9.319,9.65,8.988,60234,0.06
2025-04-16,SOTEMAIL,Industry,25.418,25.02,25.879,24.161,57216,-0.64
2025-04-16,SOTRAPIL,Energy,30.806,30.308,31.007,29.608,25671,0.73
2025-04-16,SOPAT,Food & Beverage,45.273,45.475,45.766,45.184,34352,0.82
2025-04-16,STEQ,Industry,21.317,21.487,21.808,21.166,61384,-2.55
2025-04-16,STIP,Industry,7.947,7.878,8.191,7.565,69052,-0.62
2025-04-16,TUNISIE PROFILES ALUMINIUM,Industry,25.532,25.431,26.43,24.432,8677,-0.14
2025-04-16,TUNINVEST-SICAR,Financial Services,27.487,27.864,28.67,27.059,7754,2.84
2025-04-16,TUNISAIR,Transport,21.525,21.643,22.463,20.823,74073,0.89
2025-04-16,TUNIS RE,Insurance,43.82,43.886,43.963,43.809,54573,0.29
2025-04-16,WIFACK INTERNATIONAL BANK,Banking,73.739,72.418,74.181,70.656,1090,-2.07
2025-04-17,SFBT,Food & Beverage,23.334,23.023,23.79,22.256,26905,1.17
2025-04-17,BIAT,Banking,29.058,29.627,30.436,28.817,64178,2.12
2025-04-17,Attijari Bank,Banking,98.88,99.566,101.091,98.041,84341,-1.47
2025-04-17,Tunisie Telecom,Telecom,85.096,85.26,87.823,82.698,40518,1.28
2025-04-17,BH Bank,Banking,93.362,92.455,93.488,91.422,42592,1.17
2025-04-17,Délice Holding,Food & Beverage,47.2,46.575,47.894,45.257,10807,1.43
2025-04-17,SAH Lilas,Industry,33.418,33.89,34.978,32.802,57189,0.01
2025-04-17,UIB,Banking,77.035,77.067,80.673,73.461,55576,0.64
2025-04-17,STAR,Insurance,22.619,22.786,23.516,22.056,45018,-0.38
2025-04-17,Tunisair,Transport,12.777,12.777,13.368,12.185,7765,-1.83
2025-04-17,ATB,Banking,55.583,55.347,57.369,53.326,28657,0.19
2025-04-17,BNA,Banking,55.746,55.544,56.56,54.528,37842,-0.92
2025-04-17,BT,Banking,33.247,33.643,34.68,32.606,55863,1.21
2025-04-17,STB,Banking,29.211,28.67,29.314,28.026,35945,2.45
2025-04-17,Amen Bank,Banking,59.167,59.188,61.984,56.391,65360,1.62
2025-04-17,Attijari Leasing,Financial Services,34.929,35.229,35.949,34.509,77762,-1.86
2025-04-17,BH Leasing,Financial Services,17.05,16.958,17.213,16.702,50168,2.09
2025-04-17,CIL,Financial Services,25.942,25.913,27.103,24.724,19518,0.77
2025-04-17,Hannibal Lease,Financial Services,29.599,29.479,30.428,28.53,58726,-2.12
2025-04-17,Modern Leasing,Financial Services,34.505,34.744,35.808,33.68,21725,1.65
2025-04-17,Tunisie Leasing,Financial Services,25.787,25.987,26.688,25.286,4372,-2.27
2025-04-17,PGH,Holding,45.731,45.834,46.823,44.846,25136,-1.86
2025-04-17,SIMPAR,Construction,16.166,16.029,16.547,15.512,88620,0.54
2025-04-17,SOMOCER,Industry,22.873,22.922,23.733,22.11,37581,0.42
2025-04-17,SOTIPAPIER,Industry,34.839,35.53,36.31,34.75,84357,-1.91
2025-04-17,SOTUVER,Industry,36.963,37.055,37.98,36.13,45697,2.86
2025-04-17,TELNET,Technology,51.787,52.071,52.711,51.431,77134,-0.35
2025-04-17,TPR,Industry,20.48,20.428,20.677,20.178,52874,1.4
2025-04-17,UNIMED,Healthcare,32.539,32.23,33.022,31.438,46091,0.08
2025-04-17,ADWYA,Healthcare,29.884,30.158,31.356,28.96,65953,-2.11
2025-04-17,ARTES,Automotive,24.028,24.142,24.983,23.3,95548,-1.83
2025-04-17,CELLCOM,Technology,69.401,68.746,70.587,66.905,23020,-1.6
2025-04-17,CITY CARS,Automotive,14.253,14.07,14.308,13.832,38917,2.42
2025-04-17,ENNAKL,Automotive,8.181,8.172,8.509,7.836,49844,2.05
2025-04-17,EURO-CYCLES,Industry,27.586,27.63,28.661,26.598,29682,-2.15
2025-04-17,GIF,Industry,14.189,14.351,14.865,13.836,39982,2.95
2025-04-17,LAND'OR,Food & Beverage,37.348,37.336,37.633,37.039,25359,2.17
2025-04-17,MAGASIN GENERAL,Retail,12.532,12.6,12.723,12.477,89979,-0.54
2025-04-17,MONOPRIX,Retail,9.808,9.697,9.818,9.576,48796,-2.06
2025-04-17,NEW BODY LINE,Industry,15.939,15.934,16.556,15.312,23848,-0.94
2025-04-17,OFFICE PLAST,Industry,25.691,25.172,25.937,24.408,80064,2.81
2025-04-17,ONE TECH HOLDING,Technology,42.876,42.95,44.935,40.964,7209,2.61
2025-04-17,SAM,Industry,17.05,16.907,17.103,16.711,46279,-2.09
2025-04-17,SANIMED,Healthcare,32.838,32.529,32.973,32.086,44177,0.16
2025-04-17,SERVICOM,Services,16.696,16.937,17.527,16.346,85500,2.85
2025-04-17,SOTEMAIL,Industry,20.504,20.598,21.309,19.887,83668,-0.78
2025-04-17,SOTRAPIL,Energy,39.275,39.371,40.078,38.664,83644,-0.79
2025-04-17,SOPAT,Food & Beverage,44.984,45.42,46.393,44.447,60552,-0.32
2025-04-17,STEQ,Industry,29.082,29.767,30.52,29.015,50880,-0.09
2025-04-17,STIP,Industry,20.834,20.712,21.451,19.974,53474,-1.8
2025-04-17,TUNISIE PROFILES ALUMINIUM,Industry,23.342,23.489,24.275,22.703,92922,2.19
2025-04-17,TUNINVEST-SICAR,Financial Services,26.029,26.469,27.27,25.668,87310,0.59
2025-04-17,TUNISAIR,Transport,19.762,20.01,20.28,19.739,1494,-0.82
2025-04-17,TUNIS RE,Insurance,58.059,57.648,59.17,56.126,76025,-1.93
2025-04-17,WIFACK INTERNATIONAL BANK,Banking,42.161,41.552,42.788,40.317,86762,-0.27
2025-04-18,SFBT,Food & Beverage,44.413,44.516,45.999,43.033,25610,-2.77
2025-04-18,BIAT,Banking,61.081,61.167,63.443,58.891,39469,1.9
2025-04-18,Attijari Bank,Banking,37.226,37.285,37.349,37.221,32515,1.14
2025-04-18,Tunisie Telecom,Telecom,43.866,43.942,45.327,42.558,97396,1.74
2025-04-18,BH Bank,Banking,72.662,73.732,75.075,72.388,8711,-2.34
2025-04-18,Délice Holding,Food & Beverage,11.577,11.389,11.74,11.038,16839,-2.25
2025-04-18,SAH Lilas,Industry,36.48,35.916,37.106,34.727,30071,2.09
2025-04-18,UIB,Banking,69.19,68.982,69.78,68.183,46519,-0.75
2025-04-18,STAR,Insurance,49.374,50.104,51.448,48.76,42219,1.35
2025-04-18,Tunisair,Transport,28.409,28.003,28.626,27.38,70983,2.59
2025-04-18,ATB,Banking,26.873,26.651,27.286,26.016,77618,2.4
2025-04-18,BNA,Banking,72.104,72.73,74.606,70.853,7014,2.86
2025-04-18,BT,Banking,44.711,44.952,46.451,43.453,93812,-0.77
2025-04-18,STB,Banking,35.603,35.394,36.138,34.649,4429,-2.81
2025-04-18,Amen Bank,Banking,41.216,41.421,42.784,40.058,87482,-2.29
2025-04-18,Attijari Leasing,Financial Services,34.683,34.729,35.145,34.313,79985,2.46
2025-04-18,BH Leasing,Financial Services,25.436,25.593,25.932,25.255,33347,0.83
2025-04-18,CIL,Financial Services,11.331,11.258,11.385,11.13,71508,2.19
2025-04-18,Hannibal Lease,Financial Services,35.379,35.206,36.099,34.314,37650,-0.17
2025-04-18,Modern Leasing,Financial Services,25.593,25.227,26.084,24.371,47383,2.9
2025-04-18,Tunisie Leasing,Financial Services,24.563,24.273,24.868,23.678,69856,0.54
2025-04-18,PGH,Holding,101.799,102.328,103.579,101.078,77184,-2.06
2025-04-18,SIMPAR,Construction,21.089,20.865,21.148,20.582,4164,-2.66
2025-04-18,SOMOCER,Industry,16.814,16.941,17.244,16.639,47725,0.04
2025-04-18,SOTIPAPIER,Industry,33.564,33.123,33.74,32.506,68790,-2.76
2025-04-18,SOTUVER,Industry,31.844,32.102,33.321,30.882,40312,-1.56
2025-04-18,TELNET,Technology,49.21,49.74,50.373,49.107,89758,2.88
2025-04-18,TPR,Industry,16.147,16.312,16.552,16.072,46146,1.16
2025-04-18,UNIMED,Healthcare,32.171,32.573,33.289,31.857,61687,1.48
2025-04-18,ADWYA,Healthcare,21.066,20.727,21.275,20.18,14016,-2.73
2025-04-18,ARTES,Automotive,24.86,25.046,25.693,24.399,2548,1.86
2025-04-18,CELLCOM,Technology,30.281,30.272,31.032,29.512,26142,2.23
2025-04-18,CITY CARS,Automotive,9.26,9.326,9.722,8.931,33708,2.29
2025-04-18,ENNAKL,Automotive,7.937,7.944,8.055,7.833,50535,1.87
2025-04-18,EURO-CYCLES,Industry,23.863,23.836,24.297,23.375,72461,-0.73
2025-04-18,GIF,Industry,6.343,6.313,6.555,6.072,11387,-2.47
2025-04-18,LAND'OR,Food & Beverage,10.277,10.311,10.442,10.179,80136,0.01
2025-04-18,MAGASIN GENERAL,Retail,11.77,11.656,11.891,11.421,32798,-1.47
2025-04-18,MONOPRIX,Retail,16.424,16.356,16.805,15.907,52753,0.33
2025-04-18,NEW BODY LINE,Industry,13.113,13.127,13.55,12.703,66434,-2.11
2025-04-18,OFFICE PLAST,Industry,7.535,7.587,7.768,7.406,21434,-2.65
2025-04-18,ONE TECH HOLDING,Technology,35.614,35.63,36.31,34.95,59430,1.12
2025-04-18,SAM,Industry,20.027,20.426,20.915,19.938,47176,-1.21
2025-04-18,SANIMED,Healthcare,23.562,23.666,24.474,22.859,24734,1.8
2025-04-18,SERVICOM,Services,12.826,12.817,13.435,12.199,74635,-2.69
2025-04-18,SOTEMAIL,Industry,38.139,38.267,39.571,36.964,47908,0.02
2025-04-18,SOTRAPIL,Energy,68.754,68.998,71.995,66.001,49509,-1.07
2025-04-18,SOPAT,Food & Beverage,12.203,12.002,12.219,11.786,73241,-1.7
2025-04-18,STEQ,Industry,29.184,28.866,29.687,28.044,87276,-0.42
2025-04-18,STIP,Industry,10.346,10.341,10.581,10.101,67932,2.69
2025-04-18,TUNISIE PROFILES ALUMINIUM,Industry,23.867,23.789,24.291,23.287,26945,-0.68
2025-04-18,TUNINVEST-SICAR,Financial Services,18.937,18.921,19.477,18.364,27973,-1.37
2025-04-18,TUNISAIR,Transport,15.012,14.674,15.05,14.297,83313,-1.57
2025-04-18,TUNIS RE,Insurance,53.392,53.432,55.908,50.956,4559,-0.01
2025-04-18,WIFACK INTERNATIONAL BANK,Banking,80.091,81.332,84.066,78.598,62761,0.88
2025-04-19,SFBT,Food & Beverage,42.061,42.073,43.23,40.916,91250,-1.76
2025-04-19,BIAT,Banking,81.649,80.263,82.275,78.252,67879,-2.98
2025-04-19,Attijari Bank,Banking,61.478,61.15,61.91,60.389,34232,1.01
2025-04-19,Tunisie Telecom,Telecom,46.383,46.183,47.855,44.512,35044,-1.3
2025-04-19,BH Bank,Banking,41.052,41.227,42.583,39.87,32181,0.3
2025-04-19,Délice Holding,Food & Beverage,39.56,39.568,39.682,39.453,84841,1.55
2025-04-19,SAH Lilas,Industry,35.893,35.96,36.098,35.822,57086,-1.92
2025-04-19,UIB,Banking,28.642,28.391,29.126,27.655,19208,2.14
2025-04-19,STAR,Insurance,56.312,55.924,57.156,54.693,90191,-1.75
2025-04-19,Tunisair,Transport,11.99,12.055,12.481,11.628,34929,0.0
2025-04-19,ATB,Banking,45.64,46.2,47.693,44.708,44235,1.59
2025-04-19,BNA,Banking,86.976,86.932,90.906,82.958,6358,0.96
2025-04-19,BT,Banking,33.119,33.127,34.049,32.204,14982,-2.84
2025-04-19,STB,Banking,39.013,39.109,39.462,38.757,59639,-2.97
2025-04-19,Amen Bank,Banking,30.513,30.881,31.79,29.972,76364,1.75
2025-04-19,Attijari Leasing,Financial Services,26.242,26.46,27.428,25.493,25107,0.2
2025-04-19,BH Leasing,Financial Services,35.078,35.269,36.539,33.998,76151,-0.84
2025-04-19,CIL,Financial Services,28.74,29.294,29.913,28.676,80909,-1.02
2025-04-19,Hannibal Lease,Financial Services,19.511,19.224,19.863,18.586,84575,-2.24
2025-04-19,Modern Leasing,Financial Services,32.155,32.567,33.228,31.905,9226,0.07
2025-04-19,Tunisie Leasing,Financial Services,10.54,10.537,10.551,10.524,97248,-2.7
2025-04-19,PGH,Holding,80.184,80.285,80.787,79.783,84348,2.47
2025-04-19,SIMPAR,Construction,12.888,12.774,13.253,12.295,20171,-0.2
2025-04-19,SOMOCER,Industry,39.907,40.454,41.707,39.201,8759,-0.17
2025-04-19,SOTIPAPIER,Industry,11.415,11.404,11.416,11.391,30218,-0.8
2025-04-19,SOTUVER,Industry,13.325,13.502,13.837,13.167,92552,0.8
2025-04-19,TELNET,Technology,39.426,39.247,39.981,38.513,86143,-0.2
2025-04-19,TPR,Industry,22.144,22.497,22.935,22.06,36578,1.63
2025-04-19,UNIMED,Healthcare,8.084,8.06,8.129,7.991,27369,-2.87
2025-04-19,ADWYA,Healthcare,31.884,31.847,32.113,31.581,22200,2.6
2025-04-19,ARTES,Automotive,18.773,18.43,18.867,17.993,49939,1.62
2025-04-19,CELLCOM,Technology,27.271,27.538,27.852,27.225,49680,-0.29
2025-04-19,CITY CARS,Automotive,20.048,20.24,20.631,19.849,22084,2.11
2025-04-19,ENNAKL,Automotive,21.616,21.389,21.627,21.152,95591,0.34
2025-04-19,EURO-CYCLES,Industry,35.359,35.143,35.361,34.925,47518,1.05
2025-04-19,GIF,Industry,24.986,24.916,25.305,24.526,98796,-2.09
2025-04-19,LAND'OR,Food & Beverage,23.86,23.889,24.142,23.636,72043,-1.59
2025-04-19,MAGASIN GENERAL,Retail,17.548,17.663,17.802,17.525,16046,0.5
2025-04-19,MONOPRIX,Retail,18.516,18.681,18.977,18.385,99138,2.59
2025-04-19,NEW BODY LINE,Industry,7.805,7.761,7.85,7.672,24494,0.92
2025-04-19,OFFICE PLAST,Industry,36.676,36.994,37.836,36.152,27920,-2.14
2025-04-19,ONE TECH HOLDING,Technology,58.292,57.753,58.45,57.056,84909,-2.53
2025-04-19,SAM,Industry,7.573,7.504,7.626,7.381,89952,-0.37
2025-04-19,SANIMED,Healthcare,34.875,34.806,36.217,33.395,31163,-1.1
2025-04-19,SERVICOM,Services,17.19,16.953,17.519,16.388,53878,1.79
2025-04-19,SOTEMAIL,Industry,26.076,26.378,26.939,25.817,59815,0.33
